InterBlues,Udine,1-1, 2.07 , 3.25 , 3.05 ,1.36,2.53,16:24
Φράιμπουργκ,Monchengladbach,0-1, 2.19 , 3 , 3 ,1.37,2.52,16:21
ΚίτρινοιΒορρά,Ένωση,0-2, 2.24 , 2.84 , 3.1 ,1.45,2.27,16:18
Νίκαια,Περιστέρι,1-0, 2.43 , 2.51 , 3.2 ,1.55,2.06,16:15
Real,MadridAthletes,2-0, 2.13 , 3.05 , 3.1 ,1.44,2.29,16:12
Μπόρνμουθ,ManchesterBlue,2-2, 2.82 , 2.23 , 3.15 ,1.49,2.19,16:09
Περιστέρι,BocaBoys,1-1, 2.76 , 2.33 , 3.05 ,1.4,2.41,16:06
Βαλένθια,BetisGreens,2-0, 2.47 , 2.57 , 3.05 ,1.43,2.33,16:00
Ιωάννινα,Ερυθρόλευκοι,1-0, 2.91 , 2.15 , 3.2 ,1.52,2.12,15:57
BetisGreens,Βαλένθια,1-0, 2.5 , 2.59 , 2.99 ,1.37,2.51,15:54
Λίβερπουλ,Ερυθρόλευκοι,2-4, 1.99 , 3.25 , 3.25 ,1.51,2.14,15:51
KievWhites,Μαρσέιγ,0-2, 2.42 , 2.72 , 2.95 ,1.34,2.59,15:48
ΚίτρινοιΒορρά,ΔικέφαλοςΒορρά,0-2, 2.39 , 2.62 , 3.1 ,1.45,2.27,15:45
Νίκαια,Αγρίνιο,1-0, 2.37 , 2.64 , 3.1 ,1.46,2.26,15:42
Ναντ,Μαρσέιγ,1-2, 2.82 , 2.23 , 3.15 ,1.49,2.19,15:39
MunichReds,MadridAthletes,3-0, 2.06 , 3.15 , 3.15 ,1.47,2.21,15:36
Πράσινοι,Τραμπζονσπόρ,2-0, 2.35 , 2.62 , 3.2 ,1.52,2.11,15:33
LondonGunners,LondonSpurs,2-3, 2.39 , 2.62 , 3.1 ,1.45,2.27,15:27
Φράιμπουργκ,Ghent,2-0, 2.27 , 2.7 , 3.25 ,1.56,2.05,15:24
YoungBoysFC,Λυών,0-1, 2.49 , 2.6 , 2.99 ,1.37,2.5,21:12
MunichReds,Ντόρτμουντ,1-1, 2.17 , 2.86 , 3.2 ,1.54,2.08,21:09
Χόφενχαϊμ,FeyenordReds,0-1, 2.04 , 3.3 , 3.05 ,1.37,2.5,21:06
ΚίτρινοιΒορρά,Partisans,3-0, 2.28 , 2.69 , 3.2 ,1.55,2.06,21:03
FCBergamo,Βερόνα,1-1, 2.1 , 3.05 , 3.15 ,1.46,2.26,21:00
Lipsia,ΓουέστΧαμ,4-1, 1.93 , 3.5 , 3.15 ,1.42,2.34,20:57
Μπαρτσελόνα,MadridAthletes,3-2, 2.26 , 2.82 , 3.1 ,1.45,2.28,20:54
Φράιμπουργκ,Ρόμα,0-1, 2.78 , 2.22 , 3.25 ,1.56,2.05,20:51
Λυών,Μονακό,3-0, 2.4 , 2.62 , 3.1 ,1.45,2.27,20:48
Ερυθρόλευκοι,FCBrugge,0-2, 2.29 , 2.68 , 3.2 ,1.55,2.06,20:45
Ρέιντζερς,Νάπολι,1-0, 2.49 , 2.56 , 3.05 ,1.42,2.34,20:42
Χόφενχαϊμ,RiverAthletes,0-3, 2.42 , 2.72 , 2.95 ,1.34,2.59,20:39
DoriaBlues,Ρόμα,1-2, 2.73 , 2.31 , 3.1 ,1.46,2.25,20:36
Τσέλσι,MunichReds,1-0, 2.56 , 2.46 , 3.1 ,1.45,2.27,20:33
Βασιλεία,ΚίτρινοιΛευκωσίας,2-1, 2.04 , 3.25 , 3.15 ,1.43,2.33,20:30
NisCity,Αντβέρπ,2-1, 2.27 , 2.7 , 3.25 ,1.56,2.05,20:27
VascoBlues,Real,0-1, 2.76 , 2.33 , 3.05 ,1.4,2.41,20:24
BocaBoys,ΠράσινοιΛευκωσίας,0-1, 1.93 , 3.5 , 3.15 ,1.43,2.33,20:18
Udine,TorinoJuve,2-1, 2.85 , 2.25 , 3.1 ,1.43,2.33,20:15
Ερυθρόλευκοι,Τρίπολη,3-0, 2 , 3.25 , 3.25 ,1.51,2.15,20:12
Frankfurt,KievWhites,0-1, 2.24 , 2.84 , 3.1 ,1.45,2.27,20:09
BetisGreens,Βαλένθια,1-0, 2.16 , 2.99 , 3.1 ,1.43,2.33,20:06
Φράιμπουργκ,Berlin,0-2, 2.41 , 2.67 , 3.05 ,1.39,2.43,20:03
Fener,ManchesterBlue,1-2, 3.15 , 2.03 , 3.25 ,1.52,2.11,20:00
ΔικέφαλοςΒορρά,Αγρίνιο,2-1, 2 , 3.3 , 3.15 ,1.45,2.28,19:57
Τραμπζονσπόρ,Πράσινοι,1-0, 2.22 , 2.81 , 3.2 ,1.52,2.12,19:54
Λέστερ,GalataLions,3-0, 2.11 , 3.05 , 3.15 ,1.45,2.27,19:51
LondonGunners,MadridAthletes,0-2, 2.39 , 2.62 , 3.1 ,1.45,2.27,19:48
NisCity,Παρί,1-2, 2.85 , 2.25 , 3.1 ,1.43,2.33,19:45
Λίβερπουλ,Leeds,1-2, 2.01 , 3.35 , 3.05 ,1.38,2.45,19:42
FiorentinaCity,Μιλάνο,1-1, 2.55 , 2.46 , 3.1 ,1.46,2.26,19:39
Νάπολι,Τσέλσι,1-1, 2.43 , 2.71 , 2.95 ,1.34,2.6,19:36
Περιστέρι,Rosenborg,4-0, 2.21 , 2.81 , 3.2 ,1.52,2.11,19:33
ΔικέφαλοςΒορρά,AmsterdamReds,1-0, 2.76 , 2.33 , 3.05 ,1.4,2.41,19:30
Μονακό,Λίβερπουλ,1-3, 2.85 , 2.25 , 3.1 ,1.43,2.33,19:24
Φούλαμ,RedDevils,2-1, 2.56 , 2.46 , 3.1 ,1.45,2.27,19:21
VillaLions,LondonGunners,1-2, 2.6 , 2.52 , 2.95 ,1.34,2.59,19:18
ΚίτρινοιΒορρά,Λειβαδιά,1-1, 2.06 , 3.3 , 3.05 ,1.37,2.52,19:15
Ghent,Βιγιαρεάλ,1-2, 2.52 , 2.45 , 3.2 ,1.52,2.11,19:12
LondonSpurs,Μαρσέιγ,1-4, 2.19 , 3 , 3 ,1.37,2.52,19:09
DoriaBlues,InterBlues,2-3, 2.94 , 2.17 , 3.15 ,1.46,2.25,19:06
Βερόνα,FCBergamo,2-2, 2.55 , 2.46 , 3.1 ,1.46,2.26,19:03
Βασιλεία,Monchengladbach,2-0, 2.39 , 2.68 , 3.05 ,1.4,2.41,19:00
ΠράσινοιΛευκωσίας,YoungBoysFC,1-2, 2.44 , 2.54 , 3.15 ,1.49,2.18,18:57
Νάπολι,Σάλτσμπουργκ,1-3, 2.27 , 2.93 , 2.96 ,1.34,2.6,18:54
Λέστερ,Real,2-3, 2.53 , 2.43 , 3.2 ,1.52,2.13,18:51
Βιγιαρεάλ,Plzen,2-1, 2.16 , 2.93 , 3.15 ,1.49,2.19,18:48
Χόφενχαϊμ,Κοπεγχάγη,3-0, 2.28 , 3 , 2.88 ,1.29,2.81,18:45
ΚρίσταλΠάλας,ΓουέστΧαμ,1-2, 2.24 , 2.9 , 3.05 ,1.4,2.41,18:42
Νίκαια,Τρίπολη,1-1, 2.53 , 2.44 , 3.2 ,1.52,2.12,18:39
VascoBlues,Ρόμα,1-0, 2.7 , 2.3 , 3.2 ,1.52,2.11,18:36
ΚίτρινοιΒορρά,Laziali,3-1, 2.28 , 2.69 , 3.2 ,1.55,2.06,18:30
Μονακό,Μπεσίκτας,0-2, 2.22 , 2.85 , 3.1 ,1.46,2.25,18:27
Νιούκαστλ,LondonSpurs,2-0, 2.91 , 2.15 , 3.2 ,1.52,2.12,18:24
Βιγιαρεάλ,Μπράγκα,0-2, 2.16 , 2.93 , 3.15 ,1.49,2.19,18:18
Ρόμα,Μιλάνο,2-0, 2.39 , 2.62 , 3.1 ,1.45,2.27,18:15
FCBergamo,Πράσινοι,1-1, 1.88 , 3.6 , 3.2 ,1.45,2.27,18:12
FeyenordReds,Rosenborg,3-2, 2.21 , 2.81 , 3.2 ,1.52,2.11,18:09
Ένωση,Frankfurt,0-1, 2.36 , 2.61 , 3.2 ,1.52,2.12,18:06
KievWhites,ManchesterBlue,3-0, 2.94 , 2.17 , 3.15 ,1.46,2.25,18:03
Μαρσέιγ,Rennais,2-1, 2.12 , 3.1 , 3.05 ,1.39,2.43,18:00
CelticGreens,Αντβέρπ,1-2, 2.04 , 3.25 , 3.15 ,1.43,2.33,17:57
Σάλτσμπουργκ,Μαρσέιγ,3-2, 2.27 , 2.93 , 2.96 ,1.34,2.6,17:54
InterBlues,Νάπολι,1-2, 2.19 , 2.95 , 3.1 ,1.42,2.36,17:51
Φράιμπουργκ,Μπράγκα,0-2, 2.35 , 2.62 , 3.2 ,1.52,2.11,17:48
Ένωση,Περιστέρι,2-0, 2.16 , 2.88 , 3.25 ,1.55,2.07,17:45
Ερυθρόλευκοι,Fener,1-1, 2.1 , 3 , 3.2 ,1.52,2.13,17:42
Τραμπζονσπόρ,KievWhites,0-2, 2.37 , 2.64 , 3.1 ,1.46,2.26,17:39
YoungBoysFC,Περιστέρι,1-0, 2.22 , 2.85 , 3.1 ,1.46,2.25,17:33
Rennais,RiverAthletes,1-0, 2.81 , 2.23 , 3.15 ,1.49,2.18,17:30
LondonGunners,InterBlues,0-3, 2.53 , 2.43 , 3.2 ,1.52,2.13,17:27
Λέστερ,Πόρτο,3-1, 2.31 , 2.71 , 3.15 ,1.48,2.19,17:24
Σαουθάμπτον,Μπρέντφορντ,2-0, 2.16 , 2.99 , 3.1 ,1.43,2.33,17:21
Μιλάνο,Fener,0-1, 2.04 , 3.15 , 3.2 ,1.48,2.19,17:18
ShakhtarUnited,VascoBlues,2-1, 2.1 , 3.05 , 3.15 ,1.46,2.26,17:15
AmsterdamReds,Μονακό,0-1, 2.12 , 3.2 , 2.98 ,1.34,2.6,17:09
Μπαρτσελόνα,VascoBlues,2-3, 2.13 , 3.1 , 3.05 ,1.39,2.44,17:06
Βαλένθια,RiverAthletes,0-3, 2.42 , 2.72 , 2.95 ,1.34,2.59,17:03
Eindhoven,Ρέιντζερς,3-0, 2.36 , 2.61 , 3.2 ,1.52,2.12,17:00
Ηράκλειο,Βόλος,2-1, 2.41 , 2.67 , 3.05 ,1.39,2.43,16:57
Ιωάννινα,Λαμία,1-0, 2.09 , 3 , 3.2 ,1.52,2.12,16:54
Λυών,Laziali,1-0, 2.16 , 2.99 , 3.1 ,1.43,2.33,16:48
ΚίτρινοιΛευκωσίας,CelticGreens,1-2, 2.65 , 2.4 , 3.05 ,1.43,2.33,16:45
Τραμπζονσπόρ,Μιλάνο,0-1, 2.53 , 2.44 , 3.2 ,1.52,2.12,16:42
Βασιλεία,Plzen,1-3, 2.1 , 3.15 , 3.05 ,1.4,2.41,16:39
TorinoJuve,SassuoloFC,1-1, 1.89 , 3.6 , 3.2 ,1.44,2.29,16:36
Partisans,RiverAthletes,1-0, 2.62 , 2.37 , 3.15 ,1.49,2.19,16:30
Μπεσίκτας,Σάλτσμπουργκ,1-1, 2.55 , 2.46 , 3.1 ,1.46,2.26,16:27
FiorentinaCity,Udine,3-2, 2.33 , 2.8 , 2.99 ,1.37,2.51,16:24
Λεβερκούζεν,Χόφενχαϊμ,1-2, 2.15 , 2.88 , 3.25 ,1.55,2.06,16:21
Τρίπολη,Αγρίνιο,1-1, 2.18 , 2.97 , 3.1 ,1.42,2.34,16:18
Βόλος,Περιστέρι,1-0, 2.24 , 2.9 , 3.05 ,1.4,2.41,16:15
Βαλένθια,Βιγιαρεάλ,0-1, 2.54 , 2.47 , 3.1 ,1.46,2.25,16:12
BetisGreens,ΚίτρινοιΛευκωσίας,0-2, 2.09 , 3 , 3.2 ,1.52,2.12,16:06
Leeds,Έβερτον,1-1, 2.39 , 2.68 , 3.05 ,1.4,2.41,16:03
Σεβίλλη,MadridAthletes,3-2, 2.43 , 2.71 , 2.95 ,1.34,2.6,16:00
Ιωάννινα,Ηράκλειο,3-1, 2.36 , 2.61 , 3.2 ,1.52,2.12,15:57
Berlin,Plzen,2-1, 2.35 , 2.62 , 3.2 ,1.52,2.11,15:54
Real,ΔικέφαλοςΒορρά,2-0, 1.88 , 3.5 , 3.3 ,1.51,2.14,15:51
Ρέιντζερς,ManchesterBlue,1-1, 2.8 , 2.21 , 3.25 ,1.55,2.06,15:48
Ερυθρόλευκοι,ΔικέφαλοςΒορρά,1-2, 2.17 , 2.86 , 3.2 ,1.54,2.08,15:45
Νίκαια,Πράσινοι,1-1, 2.79 , 2.21 , 3.25 ,1.55,2.06,15:42
NisCity,Λυών,2-2, 2.47 , 2.57 , 3.05 ,1.43,2.33,15:39
Μιλάνο,LondonGunners,3-1, 2.31 , 2.71 , 3.15 ,1.48,2.19,15:36
MadridAthletes,Λέστερ,4-2, 2.24 , 2.84 , 3.1 ,1.45,2.27,15:33
Παρί,Ένωση,1-0, 1.99 , 3.25 , 3.25 ,1.51,2.14,15:27
Rennais,Μάριμπορ,1-2, 2.27 , 2.7 , 3.25 ,1.56,2.05,15:24
FeyenordReds,Monchengladbach,0-2, 2.62 , 2.37 , 3.15 ,1.49,2.18,15:21
Βασιλεία,YoungBoysFC,0-2, 2.18 , 3.05 , 3 ,1.37,2.5,15:18
Μπρέντφορντ,Φούλαμ,0-1, 2.53 , 2.44 , 3.2 ,1.52,2.12,15:15
BocaBoys,Αντβέρπ,1-1, 1.93 , 3.5 , 3.15 ,1.43,2.33,15:09
Partisans,ΚίτρινοιΛευκωσίας,2-0, 2.15 , 2.89 , 3.25 ,1.55,2.06,15:06
KievWhites,Σάλτσμπουργκ,1-0, 2.49 , 2.6 , 2.99 ,1.37,2.5,15:03
Λεβερκούζεν,ΔικέφαλοςΒορρά,1-2, 2.1 , 3.15 , 3.05 ,1.4,2.41,15:00
Μπαρτσελόνα,Real,3-0, 2.46 , 2.49 , 3.2 ,1.54,2.08,14:57
MadridAthletes,Βαλένθια,1-0, 1.93 , 3.5 , 3.15 ,1.42,2.34,14:54
Τσέλσι,LondonGunners,3-1, 2.41 , 2.67 , 3.05 ,1.39,2.43,14:51
BetisGreens,Βιγιαρεάλ,0-2, 2.39 , 2.68 , 3.05 ,1.4,2.41,14:48
Basaksehir,ΠράσινοιΛευκωσίας,0-3, 2.09 , 3 , 3.2 ,1.52,2.12,14:45
VillaLions,ΚρίσταλΠάλας,0-1, 2.26 , 2.94 , 2.97 ,1.34,2.59,14:42
BetisGreens,YoungBoysFC,2-2, 2.23 , 2.84 , 3.1 ,1.46,2.26,14:39
Ντόρτμουντ,Monchengladbach,0-1, 2.06 , 3.2 , 3.1 ,1.42,2.36,14:36
Ναντ,Περιστέρι,1-3, 2.35 , 2.62 , 3.2 ,1.52,2.11,14:33
RiverAthletes,Berlin,2-0, 1.93 , 3.45 , 3.25 ,1.48,2.19,14:27
BelgradeReds,Rennais,1-2, 2.09 , 3.1 , 3.15 ,1.46,2.25,14:24
Ρέιντζερς,Μονακό,4-1, 2.24 , 2.84 , 3.1 ,1.45,2.27,14:21
ΓουέστΧαμ,Πράσινοι,1-0, 2.29 , 2.73 , 3.15 ,1.49,2.18,14:18
ΚίτρινοιΒορρά,Ηράκλειο,0-2, 2.11 , 3.05 , 3.15 ,1.45,2.27,14:15
AmsterdamReds,Fener,3-3, 1.99 , 3.4 , 3.1 ,1.4,2.42,14:12
Μπεσίκτας,Μαρσέιγ,2-2, 2.48 , 2.56 , 3.05 ,1.43,2.33,14:09
Μπράιτον&ΧoβΆλμπιον,Λέστερ,0-1, 2.81 , 2.23 , 3.15 ,1.49,2.18,14:06
Σαουθάμπτον,Νιούκαστλ,0-3, 2.16 , 2.99 , 3.1 ,1.43,2.33,14:03
Lipsia,Λέστερ,2-0, 2.18 , 2.97 , 3.1 ,1.42,2.34,14:00
Βερόνα,Ρόμα,3-1, 2.62 , 2.37 , 3.15 ,1.49,2.19,13:57
Παρί,SportingLions,1-2, 1.99 , 3.25 , 3.25 ,1.51,2.14,13:54
Μονακό,ΓουέστΧαμ,1-0, 2.16 , 2.99 , 3.1 ,1.43,2.33,13:51
Περιστέρι,Αγρίνιο,3-0, 2.24 , 2.84 , 3.1 ,1.45,2.27,13:48
WolvesCity,LondonSpurs,0-4, 2.64 , 2.37 , 3.15 ,1.48,2.19,13:45
Ρέιντζερς,Σεβίλλη,1-1, 2.56 , 2.46 , 3.1 ,1.45,2.27,13:39
Λίβερπουλ,LondonGunners,0-1, 2.13 , 3.05 , 3.1 ,1.44,2.29,13:36
Laziali,ΠράσινοιΛευκωσίας,0-1, 2.15 , 2.89 , 3.25 ,1.55,2.06,13:30
Παρί,Rennais,2-1, 2 , 3.3 , 3.15 ,1.44,2.29,13:27
Berlin,Χόφενχαϊμ,1-2, 1.99 , 3.3 , 3.15 ,1.45,2.27,13:24
Βαλένθια,Σεβίλλη,1-1, 2.76 , 2.33 , 3.05 ,1.4,2.41,13:21
Φράιμπουργκ,Lipsia,0-1, 2.39 , 2.62 , 3.1 ,1.45,2.27,13:18
InterBlues,Ένωση,2-0, 1.99 , 3.25 , 3.25 ,1.51,2.14,13:15
Λέστερ,Τσέλσι,3-0, 2.18 , 2.91 , 3.15 ,1.48,2.21,13:12
Ghent,Ναντ,1-0, 2.27 , 2.7 , 3.25 ,1.56,2.05,13:06
Eindhoven,Fener,4-1, 2.16 , 2.93 , 3.15 ,1.49,2.19,13:00
FCBergamo,Λεβερκούζεν,3-1, 2.07 , 3.25 , 3.05 ,1.36,2.53,12:57
Νάπολι,CelticGreens,3-0, 2.2 , 3.1 , 2.93 ,1.31,2.71,12:54
CelticGreens,NisCity,1-1, 2.04 , 3.25 , 3.15 ,1.43,2.33,12:48
LisbonEagles,LondonSpurs,0-1, 2.42 , 2.72 , 2.95 ,1.34,2.59,12:45
Αντβέρπ,Laziali,2-1, 2.42 , 2.52 , 3.2 ,1.56,2.05,12:42
Udine,Τορίνο,2-1, 2.24 , 2.9 , 3.05 ,1.4,2.41,12:39
FeyenordReds,Μάριμπορ,2-0, 2.21 , 2.81 , 3.2 ,1.52,2.11,12:36
Rennais,YoungBoysFC,2-0, 2.44 , 2.54 , 3.15 ,1.49,2.18,12:33
RedDevils,Eindhoven,0-4, 2.05 , 3.2 , 3.1 ,1.42,2.34,12:24
Ρόμα,BetisGreens,0-1, 2.1 , 3 , 3.2 ,1.51,2.13,12:21
Κοπεγχάγη,Monchengladbach,2-1, 2.39 , 2.68 , 3.05 ,1.4,2.41,12:15
Μιλάνο,Anderlecht,3-1, 1.98 , 3.25 , 3.25 ,1.52,2.13,12:12
Ερυθρόλευκοι,Πράσινοι,1-0, 2.17 , 2.86 , 3.2 ,1.54,2.08,12:09
Βόλος,ΚίτρινοιΒορρά,1-1, 2.52 , 2.64 , 2.91 ,1.32,2.7,12:06
MadridAthletes,Βιγιαρεάλ,1-2, 2.12 , 3.1 , 3.05 ,1.39,2.43,12:03
SportingLions,Νάπολι,1-1, 2.58 , 2.49 , 3.05 ,1.4,2.42,12:00
InterBlues,LondonGunners,1-1, 2.11 , 3 , 3.2 ,1.51,2.14,11:57
MunichReds,Πράσινοι,0-1, 1.79 , 3.85 , 3.3 ,1.51,2.15,11:54
Αγρίνιο,Τρίπολη,0-3, 2.47 , 2.57 , 3.05 ,1.43,2.33,11:48
AmsterdamReds,ΓουέστΧαμ,1-1, 1.99 , 3.4 , 3.1 ,1.4,2.42,11:45
Μονακό,Ναντ,2-2, 1.99 , 3.3 , 3.15 ,1.45,2.27,11:42
Πράσινοι,InterBlues,1-2, 2.9 , 2.16 , 3.2 ,1.52,2.11,11:36
Μαρσέιγ,Λυών,0-1, 2.17 , 2.92 , 3.15 ,1.48,2.2,11:30
TorinoJuve,ManchesterBlue,1-3, 2.46 , 2.49 , 3.2 ,1.54,2.08,11:27
LondonSpurs,Anderlecht,0-1, 1.93 , 3.45 , 3.25 ,1.48,2.19,11:24
Frankfurt,Σάλτσμπουργκ,2-0, 2.39 , 2.62 , 3.1 ,1.45,2.27,11:21
VascoBlues,BetisGreens,0-2, 2.19 , 3.1 , 2.94 ,1.32,2.7,11:18
Μπράιτον&ΧoβΆλμπιον,Μπρέντφορντ,2-1, 2.29 , 2.73 , 3.15 ,1.49,2.18,11:12
Αντβέρπ,RiverAthletes,1-0, 2.81 , 2.23 , 3.15 ,1.49,2.18,11:06
Σεβίλλη,Βαλένθια,1-1, 1.99 , 3.4 , 3.1 ,1.4,2.42,11:03
Νάπολι,FCBrugge,2-3, 2.17 , 2.98 , 3.1 ,1.43,2.33,11:00
Frankfurt,Berlin,2-0, 2.52 , 2.64 , 2.91 ,1.32,2.7,10:57
Λίβερπουλ,Lipsia,0-3, 2.19 , 2.95 , 3.1 ,1.42,2.36,10:51
ΔικέφαλοςΒορρά,Ηράκλειο,0-2, 2.04 , 3.1 , 3.25 ,1.54,2.08,10:48
WolvesCity,Νιούκαστλ,0-1, 2.1 , 3 , 3.2 ,1.52,2.13,10:45
Μπόρνμουθ,Leeds,1-1, 2.5 , 2.59 , 2.99 ,1.37,2.51,10:42
Νίκαια,ΚίτρινοιΒορρά,2-1, 2.74 , 2.31 , 3.1 ,1.46,2.26,10:39
Monchengladbach,Βασιλεία,4-0, 2.26 , 2.88 , 3.05 ,1.39,2.43,10:36
Πράσινοι,Ερυθρόλευκοι,1-0, 2.46 , 2.49 , 3.2 ,1.54,2.08,10:33
Λυών,Φράιμπουργκ,1-3, 2.04 , 3.25 , 3.15 ,1.43,2.33,10:30
TorinoJuve,FCBrugge,2-2, 2.04 , 3.1 , 3.25 ,1.54,2.08,10:27
Μπράιτον&ΧoβΆλμπιον,Νότινγχαμ,1-2, 2.22 , 2.85 , 3.1 ,1.46,2.25,10:24
ΚίτρινοιΛευκωσίας,CelticGreens,1-0, 2.65 , 2.4 , 3.05 ,1.43,2.33,10:21
Anderlecht,GalataLions,0-1, 2.44 , 2.54 , 3.15 ,1.49,2.18,10:15
Νιούκαστλ,WolvesCity,2-1, 2.53 , 2.44 , 3.2 ,1.52,2.12,10:12
Παρί,Τσέλσι,1-3, 2.26 , 2.82 , 3.1 ,1.45,2.28,10:09
Ηράκλειο,Λειβαδιά,2-1, 2.24 , 2.84 , 3.1 ,1.45,2.27,10:06
Λεβερκούζεν,MunichReds,1-1, 2.8 , 2.21 , 3.25 ,1.55,2.06,10:03
Laziali,FiorentinaCity,0-1, 2.26 , 2.94 , 2.97 ,1.34,2.59,09:57
Ρέιντζερς,LondonSpurs,2-3, 2.46 , 2.53 , 3.15 ,1.48,2.19,09:54
Λίβερπουλ,ΓουέστΧαμ,1-1, 1.84 , 3.7 , 3.25 ,1.48,2.21,09:51
Φούλαμ,LondonSpurs,1-0, 2.64 , 2.37 , 3.15 ,1.48,2.19,09:48
Laziali,Plzen,0-1, 2.22 , 2.81 , 3.2 ,1.52,2.12,09:45
Μπαρτσελόνα,Anderlecht,1-1, 1.83 , 3.75 , 3.25 ,1.48,2.2,09:42
Partisans,BetisGreens,1-0, 2.36 , 2.61 , 3.2 ,1.52,2.12,09:36
LondonSpurs,Πράσινοι,2-2, 1.99 , 3.3 , 3.15 ,1.45,2.27,09:33
Κοπεγχάγη,ΚίτρινοιΛευκωσίας,1-1, 2.04 , 3.25 , 3.15 ,1.43,2.33,09:30
Ένωση,Αγρίνιο,1-1, 2.11 , 3.05 , 3.15 ,1.45,2.27,09:24
RiverAthletes,Rosenborg,0-1, 1.93 , 3.45 , 3.25 ,1.48,2.19,09:21
Πόρτο,GalataLions,1-0, 2.11 , 3.05 , 3.15 ,1.45,2.27,09:18
Βαλένθια,Φράιμπουργκ,1-1, 1.98 , 3.4 , 3.1 ,1.4,2.41,09:15
Berlin,Ghent,0-1, 2.27 , 2.7 , 3.25 ,1.56,2.05,09:06
Μιλάνο,TorinoJuve,0-2, 2.54 , 2.43 , 3.15 ,1.51,2.13,09:03
FCBergamo,Βερόνα,1-3, 2.1 , 3.05 , 3.15 ,1.46,2.26,09:00
YoungBoysFC,BelgradeReds,1-0, 2.39 , 2.68 , 3.05 ,1.4,2.41,08:54
Μαρσέιγ,Ντόρτμουντ,3-2, 2.57 , 2.5 , 3.05 ,1.4,2.41,08:51
ΓουέστΧαμ,Λέστερ,1-1, 2.81 , 2.23 , 3.15 ,1.49,2.18,08:48
Βόλος,Τρίπολη,3-2, 2.32 , 2.81 , 3 ,1.37,2.5,08:45
Χόφενχαϊμ,Ναντ,0-2, 1.98 , 3.4 , 3.1 ,1.4,2.41,08:42
Μιλάνο,MunichReds,0-3, 2.72 , 2.28 , 3.2 ,1.52,2.13,08:39
Πόρτο,ManchesterBlue,1-2, 2.72 , 2.28 , 3.2 ,1.52,2.13,08:36
Basaksehir,ΠράσινοιΛευκωσίας,1-3, 2.09 , 3 , 3.2 ,1.52,2.12,08:33
Χόφενχαϊμ,Monchengladbach,1-1, 2.48 , 2.56 , 3.05 ,1.43,2.33,308:27
Frankfurt,Φράιμπουργκ,2-1, 2.42 , 2.72 , 2.95 ,1.34,2.59,08:24
Partisans,BocaBoys,2-1, 2.66 , 2.39 , 3.05 ,1.43,2.33,08:18
ΔικέφαλοςΒορρά,Ερυθρόλευκοι,1-1, 2.46 , 2.49 , 3.2 ,1.54,2.08,08:15
Σάλτσμπουργκ,Eindhoven,1-1, 2.17 , 2.98 , 3.1 ,1.43,2.33,08:12
ShakhtarUnited,VascoBlues,1-0, 2.1 , 3.05 , 3.15 ,1.46,2.26,08:09
Μπράιτον&ΧoβΆλμπιον,LondonGunners,1-1, 2.76 , 2.33 , 3.05 ,1.4,2.41,08:06
Παρί,InterBlues,0-1, 2.31 , 2.67 , 3.2 ,1.54,2.08,08:00
Λειβαδιά,Τρίπολη,1-1, 2.47 , 2.57 , 3.05 ,1.43,2.33,23:12
Berlin,Ντόρτμουντ,1-0, 2.39 , 2.62 , 3.1 ,1.45,2.27,23:09
VillaLions,Λέστερ,0-1, 2.65 , 2.4 , 3.05 ,1.43,2.33,23:06
Basaksehir,ΚίτρινοιΒορρά,1-0, 2.22 , 2.81 , 3.2 ,1.52,2.12,23:03
Φράιμπουργκ,BetisGreens,1-3, 2.52 , 2.45 , 3.2 ,1.52,2.11,23:00
Περιστέρι,ΔικέφαλοςΒορρά,0-1, 2.61 , 2.35 , 3.2 ,1.55,2.06,22:57
Σεβίλλη,ManchesterBlue,1-0, 2.56 , 2.46 , 3.1 ,1.45,2.27,22:54
NisCity,Rennais,1-3, 2.42 , 2.72 , 2.95 ,1.34,2.59,22:48
Νίκαια,Πράσινοι,1-3, 2.79 , 2.21 , 3.25 ,1.55,2.06,22:45
Monchengladbach,Lipsia,1-0, 2.57 , 2.5 , 3.05 ,1.4,2.41,22:42
Frankfurt,MunichReds,2-1, 2.76 , 2.33 , 3.05 ,1.4,2.41,22:39
RedDevils,Μπεσίκτας,1-2, 1.99 , 3.3 , 3.15 ,1.45,2.27,22:36
Αντβέρπ,BocaBoys,1-2, 2.85 , 2.25 , 3.1 ,1.43,2.33,22:33
InterBlues,Σάλτσμπουργκ,3-2, 2.12 , 3.05 , 3.15 ,1.45,2.28,22:27
Μονακό,Λυών,1-3, 2.24 , 2.84 , 3.1 ,1.45,2.27,22:24
Plzen,Περιστέρι,2-0, 2.29 , 2.73 , 3.15 ,1.49,2.18,22:21
NisCity,YoungBoysFC,0-2, 2.44 , 2.54 , 3.15 ,1.49,2.18,22:18
WolvesCity,Ναντ,1-0, 2.03 , 3.15 , 3.2 ,1.49,2.19,22:15
Λεβερκούζεν,Berlin,2-2, 2.56 , 2.46 , 3.1 ,1.45,2.27,22:12
CelticGreens,ΔικέφαλοςΒορρά,2-1, 2.1 , 3.15 , 3.05 ,1.4,2.41,22:09
Σαουθάμπτον,Νιούκαστλ,1-0, 2.16 , 2.99 , 3.1 ,1.43,2.33,22:06
Φράιμπουργκ,Μπράγκα,0-2, 2.35 , 2.62 , 3.2 ,1.52,2.11,22:03
